Date/Time,PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),EMS:Weighted Average Building PPD [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep) 
 06/22  04:15:00,19.8451317934445,19.9725283687335,19.9763358277588,19.9398652740151,19.98981748882,20.366571943926,0.0,0.0 
 06/22  04:30:00,19.830578725407,19.9722395685419,20.0481034450662,20.0794517757533,19.9960582066098,20.3615551601578,0.0,0.0 
 06/22  04:45:00,19.8339859129141,19.9831274555389,20.2201413172929,20.3752190207196,20.0171257427141,20.3597717714835,0.0,0.0 
 06/22  05:00:00,19.8458053208877,20.0002756799244,20.4360819427494,20.6894223775796,20.0467112276337,20.3649607774527,0.0,0.0 
 06/22  05:15:00,19.8663279066583,20.0501627321436,20.7830180902448,21.1674020108455,20.1120777663057,20.3772146907012,0.0,0.0 
 06/22  05:30:00,19.898626859315,20.1217414843491,21.1464284299228,21.614639046337,20.1960796679803,20.3967592980946,0.0,0.0 
 06/22  05:45:00,19.943912221104,20.2082971113625,21.5735128135168,22.1016875688982,20.2973694430449,20.4229459708832,0.0,0.0 
 06/22  06:00:00,20.0048824417402,20.3082279699757,22.05939767654,22.5680900551562,20.4136122709366,20.4552100961186,0.0,0.0 
 06/22  06:15:00,20.2002476798768,20.0030548467468,20.2992385813521,20.7946197453638,20.0074624625043,20.0603769608805,0.0,6395.42766151 
 06/22  06:30:00,20.1835235750568,20.0014426493916,20.0018707790026,20.7560754573758,20.0003642234441,20.0009569615966,0.0,6606.22380484576 
 06/22  06:45:00,20.242106233287,20.0003225925538,20.2949669126318,20.9670207677673,19.9979477006834,20.0005047027295,0.0,6755.99836899908 
 06/22  07:00:00,20.3544783171061,19.9991618921391,20.5733944275606,20.9953159353975,19.9996598034566,19.9992836917086,0.0,6838.98298631109 
 06/22  07:15:00,20.4651919383947,20.000825263868,20.7524260871448,21.4137564662764,19.997801632165,19.9998603633713,0.0,7028.32804837525 
 06/22  07:30:00,20.6174442209685,19.9998391107702,21.0341771736643,21.7224690501861,20.00124283664,19.9996366703015,0.0,7052.64360878891 
 06/22  07:45:00,20.7654915583634,19.9986833995259,21.2117943604563,21.790239159019,20.0015204404203,20.0006518577123,0.0,7113.50046416965 
 06/22  08:00:00,20.9004803089012,20.0002485395126,21.2925798799715,21.7446037192691,20.0003665064045,19.9995598861839,0.0,7167.52180758319 
 06/22  08:15:00,21.5317563261765,20.9042924613122,22.4914757873653,22.7566172799503,20.4543943817439,21.0559045104939,8.02972651015364,7353.66482243732 
 06/22  08:30:00,22.1536391076283,21.5607635459116,23.0179734611946,23.436804120583,20.7683803878596,22.0526727887921,7.3401329337637,7610.51384450324 
 06/22  08:45:00,22.5788452538043,21.8486710053106,23.2592394238028,23.6516789793875,20.9599123489332,22.3686086650204,6.27454157038252,7696.38663573596 
 06/22  09:00:00,22.9462648340334,22.1181747047891,23.5347126966852,23.8292734484041,21.1314577618687,22.6289856279423,6.117482625541,7762.23242465279 
 06/22  09:15:00,23.2962326694679,22.4035802069274,23.0347949262417,23.0419518545323,21.3045947778887,22.893982909507,6.33925317278204,8065.60285822781 
 06/22  09:30:00,23.5629035937906,22.6943821064014,23.0048294538869,23.0031610112997,21.4692649049505,23.0023418054229,6.66313750487512,8299.00233654211 
 06/22  09:45:00,23.7837018667893,22.9029364568683,23.0050807570747,23.003603001201,21.5745109221244,23.003185616244,6.28068356910929,8483.66202492031 
 06/22  10:00:00,24.0155968948449,22.9895650705288,23.0048407693198,23.0035286276125,21.6592412094725,23.0036571379974,6.38395207018406,8639.90311351138 
 06/22  10:15:00,24.3188064899922,23.1361239538082,23.9257077739229,23.5870523036953,21.7250841899841,23.3482081900402,6.48302044273756,8453.6855652331 
 06/22  10:30:00,24.6538524489348,23.2590932364893,24.167512322674,23.8304522393567,21.7929527046159,23.5428600175173,6.55544539368033,8299.70228461754 
 06/22  10:45:00,24.9808595212147,23.4186466852736,24.2964132901853,24.0649775024,21.8696560918851,23.799613671329,7.49643371157499,8307.6482420459 
 06/22  11:00:00,25.2615152424089,23.5310599770535,24.2628972141271,24.1487595964994,21.9267781925901,23.9400155720195,7.95297388931255,8376.14231873661 
 06/22  11:15:00,25.4683403197575,23.5941453069669,24.1514771252589,24.161874138401,21.9701629548306,24.005206897534,8.43396280708392,8415.86163740352 
 06/22  11:30:00,25.6485849358185,23.642974788511,24.0206153068215,24.1697371551506,22.0044974903554,24.0557354555339,8.63469250331936,8452.78690894137 
 06/22  11:45:00,25.8183539101571,23.6909913136648,23.880586949447,24.1877448234789,22.0382345724832,24.1096110061338,8.67483482535384,8484.79633530972 
 06/22  12:00:00,25.9787738027416,23.7468349923511,23.7387006238094,24.2077068892249,22.0708446729516,24.1619368658056,8.67690626859322,8510.16153121927 
 06/22  12:15:00,25.5269309795235,22.5227024711868,22.5387891589595,22.6319964961977,22.1148257803661,22.6974664705056,8.69429018820988,9892.09519037265 
 06/22  12:30:00,25.4055082797914,22.5031253901566,22.5039594073013,22.5028629762883,22.1519720385828,22.5043294840845,8.71484613949299,9757.07768621619 
 06/22  12:45:00,25.3473870412314,22.5041057497448,22.5047225696076,22.5035471078487,22.1404745482665,22.5056997887288,6.1818725687244,9827.29481418267 
 06/22  13:00:00,25.3798562756846,22.5035975418513,22.5041908926596,22.5029283642945,22.1732533255608,22.5049495143572,5.94211405015085,9898.81300998956 
 06/22  13:15:00,25.7908052040843,23.1909041376392,22.8086524243964,23.1978278821865,22.2315339270758,23.2565106140205,5.85429311390883,9144.08920709012 
 06/22  13:30:00,26.1753928805778,23.6305593451225,22.8770828495584,23.7375892570769,22.3350548549621,23.9106983134079,5.81193653523999,8568.33323787897 
 06/22  13:45:00,26.4235104370422,23.7849543890809,22.8521812610994,23.967506759156,22.4881394090911,24.1649284923466,6.62940257019903,8430.71091960114 
 06/22  14:00:00,26.5827319665473,23.8476078280063,22.8343347666631,24.0448988640238,22.6792135980953,24.210103805286,7.54500044197804,8393.98560178832 
 06/22  14:15:00,26.5240315444796,23.5147712674294,22.8415095641918,23.5236515139294,22.8945648252334,23.508189433865,8.12071207171064,8841.36275697537 
 06/22  14:30:00,26.5862242376796,23.5036302999285,22.8553975354166,23.5036743397118,23.1554300917696,23.5035786162605,8.47477908170133,8851.40479949904 
 06/22  14:45:00,26.5991026358604,23.504087858272,22.8304249746793,23.504144612521,23.3923089418496,23.5048794670106,7.76633357086174,8971.16622335281 
 06/22  15:00:00,26.6282776303985,23.5039274268033,22.8138026220037,23.5039096832901,23.482582710476,23.5046777527059,7.92548753139238,9094.98114578377 
 06/22  15:15:00,26.8284884736654,23.8421370642262,22.7969705582348,23.8811934963539,23.816945888206,23.8914428344266,8.11325775084334,8774.16134289139 
 06/22  15:30:00,27.0341265995032,24.0853107721992,22.7683382679481,24.1418910389632,24.1453689246047,24.2556262492604,8.25423084787953,8487.19219303466 
 06/22  15:45:00,27.1587506505512,24.1412187882933,22.7325322124073,24.1947236838073,24.2831820788311,24.3035858163684,9.19962299370898,8434.16316106117 
 06/22  16:00:00,27.2197823577627,24.1112491330051,22.6929467025715,24.1655606249337,24.3009267014293,24.3042364200037,10.0297930445479,8403.05030891594 
 06/22  16:15:00,27.0820337378464,23.8218894541398,22.6497383986393,23.825027204313,23.8545628416568,23.8312975925285,10.2268969307401,8647.18969622701 
 06/22  16:30:00,27.0441057510127,23.8040124960586,22.5793253219236,23.8041299465439,23.8074685060945,23.8048089621628,10.155015114383,8455.53536905288 
 06/22  16:45:00,26.9841825823298,23.8038770070227,22.4980338146595,23.8039530863023,23.8056455976015,23.805058861096,8.93674461774443,8378.73208535633 
 06/22  17:00:00,26.9339082374749,23.7901566392127,22.4314147994925,23.8037117655,23.8051443452121,23.8047935337234,8.80396919865798,8292.8778255323 
 06/22  17:15:00,25.2587225355894,21.4451539309066,21.0562985910409,21.5027037814397,21.2841429156688,21.93296905298,8.73089476455788,10924.4713533655 
 06/22  17:30:00,24.3328215171752,21.0558047935394,21.0050034313341,21.0823398531301,21.0246741068697,21.2947968349997,8.69328232057251,12376.8123015904 
 06/22  17:45:00,24.0356476363746,21.0084721466617,21.0035736220496,21.0112672949179,21.0075646454594,21.1095016578214,5.36376287479597,12231.9340662318 
 06/22  18:00:00,23.8844385367287,21.0030228745756,21.0036244754757,21.0032383446568,21.0041184565779,21.0090626399075,5.23039911953994,11532.5145298189 
 06/22  18:15:00,23.9679066238437,20.9215242553818,20.2889549360039,20.9414507637495,21.0009202925843,20.9597433278936,0.0,9471.39197150253 
 06/22  18:30:00,23.8599507603886,20.688074142451,20.0097618636168,20.7208294711635,21.000354282872,20.8028013154011,0.0,7969.38388569822 
 06/22  18:45:00,23.655965998223,20.4111167742985,20.0043970732904,20.4474735635297,21.000161428394,20.6000761318586,0.0,7356.24304139205 
 06/22  19:00:00,23.4189800027444,20.1577323592649,20.0004033296057,20.1949701551529,20.9338509760367,20.4166080341183,0.0,7027.50429061896 
 06/22  19:15:00,23.1574662177172,20.026395440582,19.9996981094818,20.0480357797303,20.5926446414943,20.3057065578917,0.0,6830.08811214401 
 06/22  19:30:00,22.8410362693928,20.0009577194782,19.9992306639135,20.0019008276224,20.0822909812972,20.1236837947134,0.0,6682.56307489271 
 06/22  19:45:00,22.5639333281645,20.0007822651752,19.9981928447128,19.998881143702,20.0046760890645,20.0082247629255,0.0,6569.7836750708 
 06/22  20:00:00,22.3385336728197,20.0009834975399,20.0015842203439,20.0011910232138,20.0022981413239,20.0009888047266,0.0,6478.66409554708 
 06/22  20:15:00,22.7709064171724,20.3434125087204,20.3298235706904,20.3205284549804,20.8678864724669,20.466575625176,0.0,0.0 
 06/22  20:30:00,22.9862577855852,20.433734877003,20.4172196950148,20.4046044899589,21.0830787764481,20.651996681246,0.0,0.0 
 06/22  20:45:00,23.0055488948277,20.4477734810652,20.4348671315993,20.4174915053215,21.1099242527663,20.760657836538,0.0,0.0 
 06/22  21:00:00,22.8759914407281,20.4211216355027,20.4165902377272,20.3921334696708,21.0493707289374,20.8244618904419,0.0,0.0 
 06/22  21:15:00,22.6948705778536,20.3796027000196,20.3843008441325,20.3525270388473,20.9567765041166,20.8499014918827,0.0,0.0 
 06/22  21:30:00,22.5096354990608,20.3348824411662,20.3479656444404,20.309975328742,20.8585326984979,20.8494642601993,0.0,0.0 
 06/22  21:45:00,22.3275924388846,20.2899944446943,20.3101201060387,20.26694594533,20.7628480757364,20.8353006373633,0.0,0.0 
 06/22  22:00:00,22.1470291428542,20.244894421752,20.2713430095415,20.2237645385988,20.6708241216667,20.8143618934457,0.0,0.0 
 06/22  22:15:00,21.968343308662,20.1971621758167,20.2301405402145,20.1783152946345,20.5814837218125,20.7894590506367,0.0,0.0 
 06/22  22:30:00,21.7932227556297,20.1477001468161,20.1875028293686,20.13149354528,20.4957057065879,20.7616922157994,0.0,0.0 
 06/22  22:45:00,21.6226504120877,20.0979376881873,20.144469265215,20.08452236384,20.4142869488138,20.7317983815436,0.0,0.0 
 06/22  23:00:00,21.4567208859705,20.048433269431,20.1013724719879,20.0378354508411,20.337241976904,20.7004544353317,0.0,0.0 
 06/22  23:15:00,21.2954923791137,20.0055293265607,20.0627626421124,19.9971911673016,20.2688692987008,20.6682516390278,0.0,0.0 
 06/22  23:30:00,21.1388709817974,19.9681910646253,20.0282867380226,19.9621176558667,20.2081496278164,20.6357096755956,0.0,0.0 
 06/22  23:45:00,20.9869328217552,19.9339342540985,19.9959901213138,19.9301789704358,20.1530147277993,20.6032709613536,0.0,0.0 
 06/22  24:00:00,20.8400013933537,19.9018211091011,19.9656937910239,19.9001575019755,20.1025564100411,20.5712883442158,0.0,0.0 
